target_rent_kzt,area_m2,rooms,lat,lon,year_built,floor_current,floors_total,ceiling_height_m,photo_count,has_photo,has_complex_id,has_microdistrict,complex_listing_count,floor_ratio,building_age,area_per_room,is_first_floor,is_last_floor,dist_to_center_km,bus_stops_count_1000m,bus_stops_count_300m,bus_stops_count_500m,bus_stops_mean_dist_km_3,bus_stops_mean_dist_km_5,bus_stops_nearest_dist_m,clinics_count_1000m,clinics_count_300m,clinics_count_500m,clinics_mean_dist_km_3,clinics_mean_dist_km_5,clinics_nearest_dist_m,dentistry_count_1000m,dentistry_count_300m,dentistry_count_500m,dentistry_mean_dist_km_3,dentistry_mean_dist_km_5,dentistry_nearest_dist_m,energy_count_1000m,energy_count_300m,energy_count_500m,energy_mean_dist_km_3,energy_mean_dist_km_5,energy_nearest_dist_m,fitness_count_1000m,fitness_count_300m,fitness_count_500m,fitness_mean_dist_km_3,fitness_mean_dist_km_5,fitness_nearest_dist_m,hospitals_count_1000m,hospitals_count_300m,hospitals_count_500m,hospitals_mean_dist_km_3,hospitals_mean_dist_km_5,hospitals_nearest_dist_m,kindergartens_count_1000m,kindergartens_count_300m,kindergartens_count_500m,kindergartens_mean_dist_km_3,kindergartens_mean_dist_km_5,kindergartens_nearest_dist_m,medcenters_count_1000m,medcenters_count_300m,medcenters_count_500m,medcenters_mean_dist_km_3,medcenters_mean_dist_km_5,medcenters_nearest_dist_m,metro_count_1000m,metro_count_300m,metro_count_500m,metro_mean_dist_km_3,metro_mean_dist_km_5,metro_nearest_dist_m,parks_count_1000m,parks_count_300m,parks_count_500m,parks_mean_dist_km_3,parks_mean_dist_km_5,parks_nearest_dist_m,polyclinics_count_1000m,polyclinics_count_300m,polyclinics_count_500m,polyclinics_mean_dist_km_3,polyclinics_mean_dist_km_5,polyclinics_nearest_dist_m,restaurants_coffee_count_1000m,restaurants_coffee_count_300m,restaurants_coffee_count_500m,restaurants_coffee_mean_dist_km_3,restaurants_coffee_mean_dist_km_5,restaurants_coffee_nearest_dist_m,schools_count_1000m,schools_count_300m,schools_count_500m,schools_mean_dist_km_3,schools_mean_dist_km_5,schools_nearest_dist_m,supermarkets_count_1000m,supermarkets_count_300m,supermarkets_count_500m,supermarkets_mean_dist_km_3,supermarkets_mean_dist_km_5,supermarkets_nearest_dist_m,transport_count_1000m,transport_count_300m,transport_count_500m,transport_mean_dist_km_3,transport_mean_dist_km_5,transport_nearest_dist_m,universities_count_1000m,universities_count_300m,universities_count_500m,universities_mean_dist_km_3,universities_mean_dist_km_5,universities_nearest_dist_m,air_pm25_cold_night,air_pm25_cold_day,air_pm25_warm_night,air_pm25_warm_day,air_nearest_dist_m,district_crime_count,district_crime_index,district,house_type,condition,bathroom_type,furnished
350000,72.0,3,43.200162,76.87616,,5,9,,0,0.0,0,1,0,0.5555556,,24.0,0,0,7.740096,22,1,7,0.28121492,0.3336853,198.2121,10,2,4,0.2826445,0.37662318,180.44226,6,0,2,0.47523466,0.6476835,442.82385,0,0,0,2.5616755,2.8215547,2282.4314,13,1,3,0.36551353,0.4342196,243.50696,0,0,0,3.5495026,3.9702592,2355.3088,16,4,7,0.10172804,0.17238037,13.442753,2,0,1,1.0244776,1.4750235,441.5798,0,0,0,3.3424735,3.73564,2991.043,0,0,0,1.9187826,2.3894494,1428.7668,3,2,2,0.30253208,0.83510166,180.44226,44,9,18,0.2526743,0.26219133,235.45752,6,3,3,0.1635704,0.3644066,106.749886,24,2,6,0.2866416,0.31632623,268.86288,0,0,0,5.2354975,7.339477,1760.2883,2,0,0,0.8806522,1.2472354,549.764,40.165062,55.810486,31.0,43.148148,196.52039,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,полностью
400000,60.0,2,43.223354591761,76.894609367648,,11,12,,18,1.0,1,0,7,0.9166667,,30.0,0,0,4.804912,23,6,8,0.22912946,0.24252214,189.79442,6,2,3,0.29299974,0.3874343,197.83432,12,4,6,0.17591813,0.22918423,146.24113,1,1,1,1.142782,1.7734494,110.64691,9,1,2,0.39509162,0.5265124,249.99721,0,0,0,1.7326409,1.7514372,1720.5588,11,1,3,0.26174626,0.43886918,64.88567,1,1,1,1.2929312,1.5925089,147.8358,0,0,0,2.0345573,2.3327568,1695.8097,0,0,0,1.7766526,2.1197386,1528.5953,4,1,3,0.36018014,0.766413,296.12476,80,6,18,0.24549375,0.2563759,224.36542,5,0,0,0.75825685,0.8376687,537.3304,23,3,4,0.18397707,0.3146681,150.25325,0,0,0,4.2543144,6.1966925,2305.3584,1,0,0,1.4232386,1.6069933,646.1141,48.61169,62.548016,37.183334,,412.4801,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
400000,70.0,3,43.306576007041,77.005857728481,,4,6,,15,1.0,1,0,6,0.6666667,,23.333334,0,0,8.111189,6,1,3,0.34051314,0.454057,96.315025,0,0,0,1.9378833,2.4934871,1771.8978,0,0,0,2.3894625,2.5023448,2266.8694,0,0,0,5.6090217,6.7723303,4799.6113,2,0,0,0.9996345,1.4011455,678.69196,0,0,0,2.8867283,3.2351203,2866.944,4,0,3,0.44234124,0.6614597,397.873,0,0,0,5.835389,6.207072,5450.655,0,0,0,7.029837,7.8332624,6331.907,0,0,0,3.1702127,3.434379,2908.7395,0,0,0,2.794225,3.1783676,2431.459,7,1,3,0.28059217,0.3744441,42.3069,0,0,0,2.0293355,2.3252294,1723.0239,6,0,2,0.40014157,0.56016135,329.26135,0,0,0,4.597138,5.2613134,4515.183,0,0,0,6.4301167,6.6764026,5391.186,73.12245,64.94087,47.206547,42.90926,1567.9929,2253.0,0.4772294,Турксибский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
300000,60.0,2,43.262272621558,76.821385544048,,9,14,,11,1.0,0,1,0,0.64285713,,30.0,0,0,9.235945,12,1,3,0.33712327,0.44653204,132.3344,1,0,0,1.54788,1.8037395,855.2746,7,2,4,0.17822754,0.3319566,61.131813,0,0,0,4.200597,4.657977,3606.598,5,0,2,0.41730878,0.52674544,323.48505,0,0,0,3.7282112,3.788265,3711.5005,24,4,13,0.20370439,0.2417571,66.45911,1,0,0,1.5794802,2.2073822,501.63275,0,0,0,5.212002,5.534667,5131.514,0,0,0,3.5411944,3.9257,3314.616,0,0,0,2.0812845,2.1441846,1977.3097,27,9,13,0.07275291,0.12688857,12.173883,1,0,0,1.0482298,1.2425296,721.93286,14,0,0,0.5450076,0.57105935,518.30664,0,0,0,5.289501,6.9066615,3561.1191,0,0,0,3.5818672,4.789081,2956.0718,84.529755,60.87404,64.63952,39.37531,247.51538,3411.0,0.7225164,Алатауский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
450000,70.0,2,43.254749,76.956838,,7,12,,11,1.0,0,0,0,0.5833333,,35.0,0,0,1.7687659,37,6,11,0.14153516,0.16153336,94.64143,16,2,5,0.18025276,0.2929644,63.87764,9,2,3,0.24703923,0.39729476,148.01933,0,0,0,2.8322933,3.452866,1555.943,14,1,3,0.31964824,0.41530994,240.22362,0,0,0,1.297854,1.6694196,1238.5027,15,2,6,0.19496165,0.2792518,110.97077,5,1,3,0.31305185,0.51075834,267.26492,1,0,0,1.1484389,1.6470811,844.79175,3,0,0,0.6857342,0.97120833,540.43665,2,0,1,0.84274215,1.2373669,350.27005,207,22,58,0.044683844,0.060946397,8.571541,7,1,2,0.40542147,0.54647905,196.15916,16,2,2,0.30085108,0.4553527,153.73405,0,0,0,5.7484946,6.9861093,2563.173,2,1,2,0.55701995,0.79419017,275.36517,66.863335,78.89083,41.102978,46.032715,925.4176,2504.0,0.5303961,Медеуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
450000,54.0,2,43.237513264318,76.884707641289,,10,16,,12,1.0,1,0,17,0.625,,27.0,0,0,4.513777,28,2,9,0.23286037,0.31398287,132.47229,19,2,8,0.24341683,0.3118504,133.30809,26,3,9,0.22629862,0.26251408,120.74128,0,0,0,2.0247312,2.3641288,1662.4829,20,7,7,0.07753315,0.10264517,35.96666,0,0,0,2.2152855,2.2458935,2168.3708,18,3,6,0.19055577,0.29261988,142.46266,2,1,1,0.7361193,1.0730999,278.96716,1,0,0,1.099887,1.7146363,641.5582,0,0,0,2.0365195,2.2886608,1116.8184,1,0,0,1.3945647,1.5988894,805.80176,141,16,51,0.06917212,0.094021924,35.96666,7,1,2,0.44944867,0.56838965,250.5925,49,7,17,0.13499753,0.18476582,54.62184,0,0,0,4.089169,5.627112,2290.538,0,0,0,2.209749,2.4387288,2053.725,49.01912,63.232346,44.79286,44.692593,390.83298,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
520000,100.0,3,43.243377062782,76.917302239235,,2,18,,29,1.0,1,0,12,0.11111111,,33.333332,0,0,1.9300052,35,3,7,0.17480154,0.23933865,87.81573,24,5,11,0.07513303,0.13158986,62.790543,12,1,3,0.29346296,0.42555577,66.9122,2,0,0,1.4730119,2.3326705,699.4671,14,0,3,0.45337328,0.4795188,406.26974,0,0,0,1.1260089,1.1811882,1050.3755,11,1,2,0.38212383,0.4917703,238.42892,4,1,1,0.5809139,0.7418461,47.135605,2,0,1,1.0001103,1.6246144,346.79514,3,0,2,0.5575855,0.8983028,347.21613,0,0,0,1.2944366,1.3766065,1273.3517,141,4,25,0.10258893,0.18335706,35.37427,3,0,0,0.75232315,0.91653013,618.62775,29,2,8,0.16926208,0.2680249,51.52551,0,0,0,4.4636993,6.24613,3815.2188,3,1,1,0.6260256,0.8004306,292.71042,51.287224,62.496677,36.617264,42.54037,685.83923,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
299999,72.0,3,43.195205436246,76.889508528605,,5,9,,16,1.0,0,0,0,0.5555556,,24.0,0,0,7.6021934,21,4,8,0.15834872,0.22654016,72.79732,5,0,1,0.5863084,0.7136397,349.3144,3,1,2,0.40602046,0.66114867,188.35773,0,0,0,2.4791765,3.1151745,1918.7047,6,0,2,0.41306606,0.5761565,339.6111,0,0,0,3.9338963,4.171962,3495.7034,11,1,4,0.33712843,0.4133708,100.80958,0,0,0,1.4778606,1.8231444,1429.9039,0,0,0,4.3622756,4.5485454,4055.1074,1,0,0,1.7103975,2.3274097,644.75006,1,0,0,1.0366774,1.3106163,687.5816,70,7,13,0.09963317,0.1294993,18.171425,3,0,0,0.7558416,0.8598346,518.57404,19,3,9,0.2704643,0.2898222,263.4253,0,0,0,5.5848565,7.7070065,1063.0558,0,0,0,1.5017978,1.9488908,1256.1918,30.287748,56.388847,25.441359,40.176544,178.76678,2909.0,0.616183,Бостандыкский район,unknown,unknown,unknown,полностью
569000,50.0,2,43.241511,76.909667,,11,14,,12,1.0,1,0,37,0.78571427,,25.0,0,0,2.5415857,39,5,10,0.21549031,0.23884964,148.30225,26,1,2,0.37600583,0.46456626,212.41138,18,3,4,0.19262624,0.29810542,74.169426,2,1,1,1.1413783,2.0842047,233.41846,10,0,1,0.50200105,0.58065003,312.74884,3,0,0,0.84662116,0.9166616,733.0317,15,1,4,0.24899957,0.37277663,97.328,4,0,0,0.71830446,0.8137894,631.5405,1,0,0,1.0672745,1.8112686,611.59875,2,0,1,0.7453098,1.0825204,306.4145,0,0,0,1.2570951,1.3868742,1104.7152,129,16,37,0.12251689,0.13252836,117.29916,6,1,1,0.5925046,0.7087763,284.29364,26,3,7,0.1442967,0.2233665,75.52943,0,0,0,4.3026676,6.0855746,4178.182,2,0,0,0.98718923,1.2293954,691.2848,55.14945,65.80678,34.25119,41.253704,446.1757,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
385000,45.0,2,43.235049902427,76.900869803614,,,,,13,1.0,0,0,0,,,22.5,0,0,3.5444891,36,3,12,0.21070838,0.2583333,105.3483,18,5,7,0.2288168,0.25512937,176.2994,24,3,11,0.22743222,0.2620748,162.41176,0,0,0,1.4116626,1.9547936,1130.3683,13,0,2,0.44423068,0.49664053,389.0259,6,0,0,0.8829466,0.9132427,841.323,12,1,3,0.28453174,0.4023404,152.17206,1,0,0,1.2077897,1.3357662,985.1301,1,0,1,1.2820582,1.7957929,464.28253,0,0,0,1.2534993,1.5125248,1048.8369,0,0,0,1.1395066,1.2946273,1036.2693,156,9,33,0.07134314,0.12636614,21.58111,6,0,0,0.6238387,0.7017314,534.28345,33,5,8,0.23210256,0.25482953,172.25319,0,0,0,4.175062,5.9840403,3602.9746,1,0,0,1.5074834,1.7483778,730.11383,61.492588,71.196526,39.727383,44.533333,283.90402,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
300000,90.0,3,43.319820896598,76.987057118472,,5,9,,0,0.0,1,1,12,0.5555556,,30.0,0,0,8.34902,11,0,2,0.48523033,0.5601819,372.17383,0,0,0,2.1267896,2.4828558,1872.3425,1,0,0,1.1510144,1.5360535,608.0049,0,0,0,4.8388715,6.24967,3038.7275,0,0,0,1.1827722,1.3449783,1104.2194,0,0,0,1.9655375,2.598716,1947.8308,13,1,3,0.33844846,0.4271319,268.41962,0,0,0,5.691794,6.0841045,4589.3926,0,0,0,7.3331137,8.214061,6412.39,0,0,0,1.6160512,2.4190745,1286.9038,1,0,1,1.3983785,1.7406323,448.50394,11,1,1,0.4817824,0.54050636,282.1709,2,0,0,1.0845038,1.4055363,695.80237,7,1,1,0.37990743,0.51056033,63.74012,0,0,0,3.681744,4.271117,3631.097,0,0,0,6.129752,6.618,4200.607,69.39254,54.739525,59.729168,39.575928,347.6373,2253.0,0.4772294,Турксибский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
250000,50.0,2,43.258197559615,76.820061777958,,,,,7,1.0,1,1,19,,,25.0,0,0,9.314772,18,3,4,0.17097512,0.28306398,100.84915,1,0,1,1.4133573,1.7971914,476.43295,5,1,3,0.29650146,0.55302364,100.93382,0,0,0,4.1048946,4.6233063,3709.0657,4,2,2,0.32011104,0.56403655,97.59425,0,0,0,3.2784798,3.3376708,3259.5627,26,6,11,0.16972286,0.20113617,162.85703,1,0,0,1.3133317,1.895301,505.97067,0,0,0,4.9044266,5.3105803,4870.2134,0,0,0,3.575182,3.8789487,3115.0347,0,0,0,1.9672501,2.2191412,1676.4226,29,2,13,0.26996866,0.30416465,231.13658,2,0,1,0.74567825,0.9519003,349.6402,11,1,3,0.36516392,0.45460594,161.45802,0,0,0,5.2392416,6.8619313,3432.9546,0,0,0,3.3027046,4.511826,2539.8784,84.529755,60.87404,64.63952,39.37531,637.0768,3411.0,0.7225164,Алатауский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
300000,89.9,3,43.214598,76.850235,,9,9,,16,1.0,0,1,0,1.0,,29.966667,0,1,8.205937,21,0,3,0.3913402,0.43952972,356.37186,7,1,1,0.44498637,0.52301866,235.41602,9,0,3,0.34632072,0.43109563,339.70718,1,1,1,1.190623,2.282114,238.80559,11,0,3,0.423024,0.47392973,382.17828,0,0,0,2.615371,3.3143203,1531.4567,63,20,33,0.11225527,0.1246305,93.17375,1,0,0,1.0612735,1.3060268,594.6116,0,0,0,1.4889905,2.4786205,1023.1839,0,0,0,1.4223621,1.9901899,1245.5803,1,0,1,0.9685944,1.2508316,415.2188,68,1,19,0.26179057,0.30272675,114.20986,5,1,3,0.35908878,0.5803802,227.77101,28,0,6,0.3310135,0.36816987,303.0356,0,0,0,4.571506,6.754568,3427.6838,0,0,0,1.5885435,1.8546027,1129.3265,13.936654,22.571241,7.906669,13.297009,427.86792,3010.0,0.63757676,Ауэзовский район,unknown,unknown,разделен,полностью
220000,45.0,2,43.230831,76.862012,,3,5,,8,1.0,0,1,0,0.6,,22.5,0,0,6.494242,19,0,5,0.34863612,0.39397287,322.45905,5,0,2,0.48113033,0.5831567,361.9847,9,1,3,0.3425899,0.45306042,290.44406,1,0,1,1.3715891,2.1379101,437.1961,5,1,1,0.42859834,0.5641171,209.6753,1,0,0,2.6896737,3.231363,524.2952,16,3,5,0.25555363,0.3141321,226.74867,1,0,1,0.97287863,1.2892007,372.1758,2,0,1,0.8825297,1.6367329,430.54507,2,0,0,1.1533439,2.045571,734.9448,1,0,1,1.2287503,1.6481209,377.32437,58,2,33,0.2759828,0.28710672,248.85995,9,2,3,0.24753821,0.44288155,75.09095,12,2,5,0.26466313,0.3458377,129.48378,0,0,0,4.2374625,5.7710357,1588.8267,0,0,0,1.9272351,2.1678984,1784.8226,50.61359,56.709408,38.75389,40.871605,364.9578,3010.0,0.63757676,Ауэзовский район,unknown,unknown,unknown,без мебели
300000,50.0,2,43.210709,76.877103,,9,9,,8,1.0,0,1,0,1.0,,25.0,0,1,6.801144,26,3,5,0.22299066,0.29645878,164.22324,13,1,4,0.28241163,0.36697382,158.05875,13,1,3,0.33363056,0.40955546,122.60779,0,0,0,2.0079062,2.1830974,1896.0928,16,1,3,0.33751333,0.4330874,209.52373,0,0,0,3.11634,3.3596659,2658.1052,10,1,4,0.33260885,0.38875887,229.12749,1,0,0,0.94669455,1.2249541,655.91846,0,0,0,2.4395614,2.8127272,2101.1135,0,0,0,2.291937,2.375874,2166.6045,3,0,0,0.85007834,1.0528171,560.60876,61,7,12,0.16592546,0.19285381,126.0874,4,1,3,0.32411292,0.5056341,190.95877,29,5,10,0.18525892,0.22292262,134.60194,0,0,0,4.8035297,6.642231,1882.1611,4,0,0,0.6467669,0.81397796,627.26654,41.001957,55.02318,28.862276,36.989506,597.5117,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,полностью
130000,20.0,1,43.339804,76.825953,,2,2,,13,1.0,0,1,0,1.0,,20.0,0,1,12.915149,6,0,0,0.7062674,0.8003891,702.02704,0,0,0,5.6722207,6.192779,3789.9514,0,0,0,3.856007,4.7071877,2246.6853,0,0,0,6.7509327,8.691034,3991.056,0,0,0,3.6173718,3.9774141,3267.6392,0,0,0,8.664937,9.720392,4497.952,6,0,1,0.5933388,0.7076327,353.36496,0,0,0,5.1364293,5.638902,3789.9514,0,0,0,12.358105,12.573744,12192.413,0,0,0,3.3166742,4.205706,3046.2559,0,0,0,4.3905835,5.0562577,3789.9514,2,0,0,0.86298805,1.1617906,662.15985,0,0,0,1.5801548,2.0750911,1113.1417,2,0,0,1.0667502,1.3640792,941.05884,0,0,0,9.301283,10.449176,7075.826,0,0,0,11.144892,11.631144,10023.709,21.980915,20.876966,13.534191,11.2318535,1684.4374,3411.0,0.7225164,Алатауский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
280000,40.1,2,43.252458,76.904852,,3,3,,18,1.0,0,0,0,1.0,,20.05,0,1,2.4578822,36,3,6,0.14098834,0.25656378,68.33882,16,3,6,0.18267483,0.27353963,143.73871,24,2,5,0.2653878,0.34304556,191.63675,1,0,0,1.606963,2.3713944,536.7382,8,1,4,0.38045862,0.42706567,229.20905,0,0,0,1.6955478,1.8169514,1204.0475,14,1,2,0.32150993,0.42216158,59.231388,6,1,3,0.34891376,0.5002653,252.87695,0,0,0,1.8830711,2.3880885,1665.6846,0,0,0,1.4351171,1.7512358,1231.4971,0,0,0,1.4238554,1.537091,1392.6714,87,8,25,0.20290723,0.21798909,160.65111,6,0,2,0.38836887,0.5144754,320.0816,26,1,8,0.2878203,0.32021242,236.89989,0,0,0,4.3290315,5.8072033,3647.8,0,0,0,1.6333729,1.7858247,1482.4608,69.686035,69.24446,38.670834,43.22099,186.52069,4721.0,1.0,Алмалинский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
1000000,130.0,3,43.18659617108,76.877414238697,,2,4,,27,1.0,1,0,5,0.5,,43.333332,0,0,8.923398,6,1,1,0.6269789,0.7355358,109.00792,1,1,1,0.7973363,1.067289,7.919453,0,0,0,1.2161236,1.314219,1155.7057,0,0,0,3.5647697,3.9819703,3249.5144,2,0,1,0.86452985,1.1443527,484.94254,0,0,0,4.50979,5.0253954,2932.3345,6,1,1,0.48537138,0.6388947,7.919453,0,0,0,1.8241098,2.0648894,1796.3813,0,0,0,4.654316,5.1035094,4406.567,1,0,0,2.0532188,2.7392526,825.90344,0,0,0,1.5366439,1.765658,1234.1649,19,0,2,0.4901007,0.5590258,440.21967,0,0,0,1.3063333,1.3303918,1284.9012,5,0,0,0.8446004,0.8770933,796.44385,0,0,0,6.218998,8.478971,2428.0266,0,0,0,2.2222905,2.6550252,2058.6519,30.287748,56.388847,25.441359,40.176544,1197.8607,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
250000,70.0,3,43.325089,76.913764,,5,5,,0,0.0,0,1,0,1.0,,23.333334,0,1,7.9808345,21,2,7,0.31657964,0.36522824,272.67484,4,0,2,0.5024528,0.71447647,403.26282,4,0,3,0.3984954,0.6028874,354.752,0,0,0,5.320754,5.9011345,3957.035,4,0,1,0.50748247,0.71425307,406.55762,0,0,0,3.678507,4.5566554,3017.3645,17,4,6,0.15640134,0.21742651,77.89756,1,0,1,2.2070067,3.686308,406.55762,0,0,0,7.5681195,8.308567,6502.9062,0,0,0,2.4713855,2.6025205,2189.116,3,0,2,0.45939907,1.0851563,406.55762,33,2,11,0.2270903,0.27209672,87.904205,4,0,2,0.51235783,0.71139854,392.6466,14,1,5,0.27528346,0.3534587,103.091354,0,0,0,4.152425,5.809778,3037.4697,0,0,0,7.0054784,7.4039154,6494.8936,94.05421,64.59304,75.83155,38.51173,258.80978,1933.0,0.40944716,Жетысуский район,unknown,"не новый, но аккуратный и чистый ремонт",unknown,частично
400000,52.5,3,43.185858154224,76.825918290886,,2,3,,20,1.0,1,1,2,0.6666667,,17.5,0,0,11.714777,16,1,4,0.30798003,0.39493555,158.50354,1,0,1,1.0047646,1.4519082,415.11145,1,0,0,1.8017048,2.3947177,782.20306,0,0,0,4.397479,5.037384,3975.4692,0,0,0,1.6468639,1.7816168,1420.9382,0,0,0,4.2837234,4.7965765,2407.3794,9,1,5,0.3280583,0.3737174,299.12674,0,0,0,2.6718428,3.0080004,1995.5836,0,0,0,4.8235803,5.940975,3526.4602,1,1,1,2.151219,3.2092855,263.9588,1,0,0,1.3055693,1.6293589,723.372,11,1,3,0.3207452,0.39529887,122.93631,2,1,2,0.8414964,1.3440762,199.57039,7,2,5,0.22025387,0.3140227,126.9974,0,0,0,6.550631,9.413428,6105.52,0,0,0,4.3766427,4.6491556,4108.881,14.088252,31.93281,6.6245675,14.164382,207.83276,1408.0,0.29824188,Наурызбайский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
450000,70.0,2,43.200674256746,76.899601562852,,6,20,,13,1.0,1,0,77,0.3,,35.0,0,0,6.6870165,23,3,7,0.21676663,0.26226586,170.50131,10,3,3,0.2431368,0.3579018,178.82974,7,1,2,0.42446885,0.5778768,281.41742,0,0,0,1.6773576,2.7292693,1093.7616,19,3,6,0.16316286,0.25173876,127.63424,0,0,0,3.3697739,3.4969313,2807.7356,18,1,4,0.3066515,0.38548768,166.1755,2,0,1,0.9745793,1.5227045,489.19974,0,0,0,4.2143636,4.333187,4204.2065,0,0,0,1.3934488,2.1088097,1259.5258,1,0,1,1.1818602,1.4528592,347.08478,142,17,25,0.029877167,0.03732779,16.367744,7,2,4,0.27164918,0.34960544,208.43687,36,7,10,0.04546669,0.078609824,20.191923,1,1,1,4.9882245,7.333064,281.41742,1,0,0,1.430782,1.6855036,829.6909,40.195454,55.352566,35.078915,42.287655,470.5041,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
1300000,120.0,3,43.225960956143,76.938166807308,,11,17,,21,1.0,1,0,79,0.64705884,,40.0,0,0,3.2391725,14,3,4,0.22230391,0.31312457,155.57794,17,5,10,0.15583003,0.19153886,145.59148,2,2,2,0.54967546,0.8716881,113.442696,0,0,0,3.1850796,3.3218272,2997.084,19,4,7,0.16487652,0.22147308,130.57336,0,0,0,1.8044767,1.8801016,1470.7859,16,1,4,0.32842344,0.39727232,281.9602,1,0,0,1.5223993,1.9264339,998.1617,0,0,0,2.074069,2.5564518,1860.2263,2,0,0,0.9387856,1.1277894,826.72925,1,0,0,1.0895491,1.4200729,582.8152,123,9,28,0.11398437,0.14261161,107.72211,1,0,0,1.0518719,1.1724069,875.38,23,1,4,0.3262952,0.39102787,155.01907,0,0,0,5.4354887,7.6395917,4181.295,0,0,0,1.231126,1.2982544,1113.8665,46.841995,62.729614,32.925594,39.93889,696.16907,2504.0,0.5303961,Медеуский район,unknown,"свежий ремонт, новая мебель",unknown,полностью
1500000,120.0,3,43.214098704257,76.940207877915,,2,3,,7,1.0,1,0,23,0.6666667,,40.0,0,0,4.5675497,9,0,0,0.67518324,0.7322582,660.60504,3,2,2,0.3751569,0.70671004,53.283894,0,0,0,1.3642185,1.5912992,1260.6099,0,0,0,3.255517,3.7115924,2641.531,8,3,4,0.10526644,0.2666973,76.07754,0,0,0,2.0706193,2.1786735,1610.896,12,0,2,0.43175092,0.49580827,321.84784,0,0,0,2.360349,2.7397273,1141.7125,0,0,0,3.2843575,3.6998382,3156.0198,0,0,0,1.6590568,1.9487594,1028.7058,0,0,0,2.1190002,2.4507205,1415.5406,36,7,7,0.016415507,0.038915295,8.055362,2,0,0,1.0419275,1.4698848,872.97473,2,1,1,0.67972076,0.9274572,230.40993,0,0,0,5.928431,8.297095,3678.0195,1,0,0,1.6176116,1.8432441,973.50116,43.714073,72.46007,19.808756,23.960012,637.882,2504.0,0.5303961,Медеуский район,unknown,unknown,разделен,полностью
1000000,131.0,3,43.147753625362,76.904444057991,,1,3,,17,1.0,1,0,3,0.33333334,,43.666668,1,0,12.179749,8,1,4,0.3575051,0.42409906,270.50613,0,0,0,3.9880197,4.485876,3457.6638,0,0,0,5.5980687,5.8005466,5459.9155,0,0,0,7.501189,8.155026,6965.678,0,0,0,3.2772388,3.866587,2247.7507,0,0,0,8.362174,8.786048,7528.3677,1,0,0,1.5019075,1.8836904,840.9343,0,0,0,4.688855,5.4327683,3457.6638,0,0,0,9.420462,9.69849,9236.248,0,0,0,5.8526173,6.4145765,4895.1714,0,0,0,5.2483897,5.7143316,3703.907,10,0,3,0.43562785,0.5459309,424.60095,0,0,0,3.0454497,3.6901119,1132.8838,0,0,0,2.2642205,2.7340934,2073.5522,0,0,0,10.502207,12.576371,6138.996,0,0,0,6.7377243,6.9160366,6572.323,9.963942,34.299145,23.00663,20.91618,887.6549,2909.0,0.616183,Бостандыкский район,unknown,unknown,unknown,полностью
230000,35.0,1,43.255064,76.909712,,2,4,,6,1.0,0,0,0,0.5,,35.0,0,0,2.0479503,29,2,10,0.29248318,0.32129997,263.2304,13,0,4,0.38064,0.41585216,354.26614,20,3,8,0.21616027,0.26830655,211.80602,1,0,0,1.5574607,2.32153,594.52386,10,1,2,0.4153584,0.55005616,271.92242,1,0,0,1.2807854,1.4051715,773.42975,15,2,3,0.28969496,0.3842422,173.06769,4,0,1,0.6382407,0.7475509,499.53702,0,0,0,2.0076997,2.4143732,1748.8196,0,0,0,1.5962459,1.7632971,1418.2313,2,0,0,1.1016066,1.3257843,934.7912,85,5,26,0.16562031,0.2029018,120.48343,7,1,1,0.46062294,0.5861436,190.25699,26,3,6,0.18168557,0.2596497,112.11547,0,0,0,4.2455688,5.7447443,3160.6055,0,0,0,1.3585677,1.5162574,1081.3691,69.686035,69.24446,38.670834,43.22099,308.13602,4721.0,1.0,Алмалинский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
